drug_a,drug_b,stratum,rr_a,rr_b,n_ab,n_abz,additive_expected,omega_add,omega_add_lower,expected,omega,omega_lower
ALPRAZOLAM,PACLITAXEL,hard,3.3078628520487596,0.7051079471466357,57,0,0.3895596706479643,-0.8311632881885989,-10.823051103995462,0.276318243017069,-0.6347200955437693,-10.626607911350632
ALPRAZOLAM,PALIPERIDONE,hard,3.3078628520487596,2.809634749256606,124,0,1.3110853733401733,-1.856854555559989,-11.848742371366852,2.3668593060982723,-2.519471104656949,-12.511358920463811
ALPRAZOLAM,PANTOPRAZOLE,hard,3.3078628520487596,1.7739738803748961,885,8,7.463637527846802,0.09403528426508664,-1.07424263227958,10.413475092126868,-0.36057581450009324,-1.5288537310447599
ALPRAZOLAM,PHENYTOIN,hard,3.3078628520487596,2.362757939790124,135,0,1.3027468035163512,-1.850196783923687,-11.84208459973055,2.152179937425753,-2.4071786585671995,-12.399066474374063
ALPRAZOLAM,PIPERACILLIN,hard,3.3078628520487596,2.853652095727169,108,0,1.151735051797185,-1.7239822883836267,-11.71587010419049,2.079242026471185,-2.3669471566117357,-12.358834972418599
ALPRAZOLAM,POLYETHYLENE GLYCOL 3350,hard,3.3078628520487596,0.3983006910363744,129,17,0.8816350440980245,3.662906435664069,2.8960495862558857,0.3524482551312759,4.359598848758509,3.592741999350326
ALPRAZOLAM,POTASSIUM CHLORIDE,hard,3.3078628520487596,1.9441740994526304,423,17,3.7161140715170213,2.0533691157702236,1.2865122663620405,5.350220151659808,1.5807921006708567,0.8139352512626736
ALPRAZOLAM,PREDNISOLONE,hard,3.3078628520487596,1.116853738649243,131,0,0.9269313541793297,-1.512915932313905,-11.504803748120768,1.0035567016697333,-1.588379275411248,-11.580267091218111
ALPRAZOLAM,PREDNISONE,hard,3.3078628520487596,0.6894393002005503,391,0,2.672242653041299,-2.6655031307360755,-12.657390946542938,1.8470782121372,-2.230865917865524,-12.222753733672386
ALPRAZOLAM,PREGABALIN,hard,3.3078628520487596,2.1115202962922455,1810,11,16.52691789832812,-0.5661834502288103,-1.5427211038301094,24.8809895631178,-1.142114457417237,-2.118652111018536
ALPRAZOLAM,PROPOFOL,hard,3.3078628520487596,16.555446311519958,196,2,7.638807987383464,-1.7028894174642193,-4.291529795871496,19.891762227178738,-3.0279864564018415,-5.616626834809119
ALPRAZOLAM,PROPRANOLOL,hard,3.3078628520487596,1.9572065547934774,681,14,6.001016962114669,1.1573155767652015,0.3035727317533451,8.518124969505337,0.6851534927329331,-0.16858935227892327
ALPRAZOLAM,PSEUDOEPHEDRINE,hard,3.3078628520487596,0.25427020865048655,133,0,0.9089725648452501,-1.4946435201308337,-11.486531335937697,0.2306278825802937,-0.5472087167002554,-10.539096532507118
ALPRAZOLAM,RAMIPRIL,hard,3.3078628520487596,4.296247391733481,375,8,5.11678562039335,0.5977181015878019,-0.5705598149568646,10.528750559411412,-0.3757346117609912,-1.5440125283056576
ALPRAZOLAM,RANITIDINE,hard,3.3078628520487596,0.07218561754679258,136,0,0.9294757054056693,-1.5154861009143747,-11.507373916721237,0.06672093642286211,-0.1807104061580994,-10.172598221964963
ALPRAZOLAM,RIBAVIRIN,hard,3.3078628520487596,0.9491215981738659,59,1,0.4032284310215771,0.7317996969109384,-3.0654275714504085,0.3847839804078367,0.7615653307359361,-3.035661937625411
ALPRAZOLAM,RISPERIDONE,hard,3.3078628520487596,4.536360129314448,1140,11,16.120579175824776,-0.5313367952786461,-1.5078744488799454,32.69515050408776,-1.5293386317661593,-2.5058762853674583
ALPRAZOLAM,RITUXIMAB,hard,3.3078628520487596,0.16848774319158832,62,0,0.42373157158199626,-0.8855455829343875,-10.87743339874125,0.0716124422541022,-0.19310922494546956,-10.184997040752332
ALPRAZOLAM,RIVAROXABAN,hard,3.3078628520487596,0.5128094254700066,238,3,1.6265824844599213,0.7188181077177677,-1.33162524812415,0.837429537777728,1.3878920366570497,-0.6625513191848679
ALPRAZOLAM,RIVASTIGMINE,hard,3.3078628520487596,1.346682280476643,55,0,0.4152863519274544,-0.872295073510245,-10.864182889317108,0.5051032681907881,-1.0073437370786793,-10.999231552885542
ALPRAZOLAM,ROSUVASTATIN,hard,3.3078628520487596,28.709528284551784,233,9,14.931822789658014,-0.6999090629430744,-1.7929753014127492,40.37667108148927,-2.1052782921571893,-3.1983445306268643
ALPRAZOLAM,SALMETEROL,hard,3.3078628520487596,0.3051162357697152,113,0,0.7722849611091223,-1.347421835666263,-11.339309651473126,0.23695394949522763,-0.5596463766574569,-10.55153419246432
ALPRAZOLAM,SILDENAFIL,hard,3.3078628520487596,0.5672052643857919,159,0,1.0866664497022163,-1.66599887553461,-11.657886691341472,0.6177755624297586,-1.1606305392770673,-11.15251835508393
ALPRAZOLAM,SIMVASTATIN,hard,3.3078628520487596,48.584497789748,398,20,41.84921419092128,-1.0467112902074163,-1.7480805163853859,98.57739991314651,-2.272932098724069,-2.9743013249020387
ALPRAZOLAM,SITAGLIPTIN,hard,3.3078628520487596,3.173084682726349,154,0,1.7439258096393977,-2.16602497726813,-12.157912793074994,3.30070338972786,-2.926266440389088,-12.918154256195951
ALPRAZOLAM,SODIUM CHLORIDE,hard,3.3078628520487596,0.31963825062340845,104,17,0.7107755394278648,3.8533515822752418,3.0864947328670587,0.22820658990885304,4.586863315315481,3.8200064659072988
ALPRAZOLAM,SODIUM OXYBATE,hard,3.3078628520487596,0.3403036019449209,237,0,1.6197481042731148,-2.0838928353981014,-12.075780651204964,0.5527945345605175,-1.0742239046503588,-11.066111720457222
ALPRAZOLAM,SPIRONOLACTONE,hard,3.3078628520487596,4.424162177021948,334,43,4.645621556343528,3.0795981403828128,2.6159792604174683,9.618559219022616,2.1040115215566577,1.6403926415913133
ALPRAZOLAM,SULFAMETHOXAZOLE,hard,3.3078628520487596,2.1199682889782623,207,2,1.8937080931929953,0.06268086498684118,-2.525959513420436,2.967424048061693,-0.4719361865988403,-3.060576565006117
ALPRAZOLAM,SUMATRIPTAN,hard,3.3078628520487596,0.24164849251711398,84,0,0.5740879356917369,-1.103112111752603,-11.094999927559465,0.139174574102372,-0.35428192516514134,-10.346169740972003
ALPRAZOLAM,TACROLIMUS,hard,3.3078628520487596,0.8910941228536008,61,0,0.4168971913951899,-0.8748318834483396,-10.866719699255203,0.37367374763322647,-0.8051665457730364,-10.7970543615799
ALPRAZOLAM,TADALAFIL,hard,3.3078628520487596,0.2129910387208568,74,0,0.505744133823673,-1.0082633232201406,-11.000151139027004,0.10834454403517288,-0.2829605498056178,-10.274848365612481
ALPRAZOLAM,TAMSULOSIN,hard,3.3078628520487596,1.8075081466216554,166,1,1.4114604719913328,-0.34971286557658515,-4.146940133937932,2.020273959007205,-0.7486180654717567,-4.545845333833104
ALPRAZOLAM,TAPENTADOL,hard,3.3078628520487596,0.17395970474851208,97,0,0.66293487812022,-1.2177703112191354,-11.209658127025998,0.11574762823315536,-0.30041107080422275,-10.292298886611086
ALPRAZOLAM,TAZOBACTAM,hard,3.3078628520487596,2.626857409039043,95,0,0.9685850984110793,-1.5544268662746445,-11.546314682081507,1.6886319873470441,-2.130029389574072,-12.121917205380935
ALPRAZOLAM,TIMOLOL,hard,3.3078628520487596,0.0,75,0,0.5125785140104794,-1.0180337770164951,-11.009921592823359,0.0,0.0,-9.991887815806862
ALPRAZOLAM,TIOTROPIUM,hard,3.3078628520487596,0.1644630256350089,61,12,0.4168971913951899,3.769024306326385,2.838833144585293,0.06902382180270482,4.457295233400478,3.527104071659385
ALPRAZOLAM,TOPIRAMATE,hard,3.3078628520487596,1.7058467059369462,455,7,3.7731926410053327,0.8115762385805014,-0.44865910245779994,5.180659503880591,0.4008321645149793,-0.859403176523322
ALPRAZOLAM,TRAZODONE,hard,3.3078628520487596,4.252926978321362,1623,2,22.000182575256378,-3.1699367080800145,-5.758577086487291,38.49340832081437,-3.9632302627794433,-6.55187064118672
ALPRAZOLAM,TRIMETHOPRIM,hard,3.3078628520487596,2.136039743889638,207,2,1.9005815811977793,0.058544129609645376,-2.5300962487976317,2.991918814236194,-0.4820919223673923,-3.070732300774669
ALPRAZOLAM,UNSPECIFIED INGREDIENT,hard,3.3078628520487596,2.492263252588934,1045,1,10.363837069587648,-2.8564993422027487,-6.653726610564096,16.6736424051766,-3.517161651129131,-7.314388919490478
ALPRAZOLAM,VALACYCLOVIR,hard,3.3078628520487596,0.6991020676117427,177,0,1.2096852930647313,-1.7737307883162827,-11.765618604123146,0.8356113075535683,-1.4175002127113312,-11.409388028518194
ALPRAZOLAM,VALPROATE,hard,3.3078628520487596,4.254878030643602,272,8,3.688126433390106,1.0211578454783672,-0.1471200710662993,7.558066530906871,0.07702912419604861,-1.0912487923486178
ALPRAZOLAM,VALPROIC ACID,hard,3.3078628520487596,4.356767378590648,421,2,5.797086678247996,-1.3327564310342732,-3.92139680944155,11.83972417390485,-2.303310146725011,-4.8919505251322875
ALPRAZOLAM,VALSARTAN,hard,3.3078628520487596,1.1297592392002587,334,1,2.3722269630173445,-0.9372072545269168,-4.734434522888264,2.584389822253816,-1.0400226118377698,-4.837249880199116
ALPRAZOLAM,VANCOMYCIN,hard,3.3078628520487596,1.201477862591106,116,0,0.8410758509978151,-1.4233908381101497,-11.415278653917012,0.9519584907071206,-1.5380002094583234,-11.529888025265187
ALPRAZOLAM,VARENICLINE,hard,3.3078628520487596,0.16843585804756675,314,0,2.145995378657207,-2.4038105418909086,-12.395698357697771,0.3625794911828306,-0.786729319862809,-10.778617135669672
ALPRAZOLAM,WARFARIN,hard,3.3078628520487596,1.473620781014437,257,15,2.007922691912988,2.627703433424257,1.8059802081423133,2.577363044879398,2.3325016580215476,1.5107784327396039
AMBRISENTAN,AMLODIPINE,hard,0.027623133767689594,3.893524484609873,119,0,0.9572855666551843,-1.5432836126314713,-11.535171428438334,0.02678610835939905,-0.07528920654371304,-10.067177022350576
AMBRISENTAN,CLOPIDOGREL BISULFATE,hard,0.027623133767689594,2.567066594970654,61,0,0.32353301857869887,-0.7198983993688022,-10.711786215175666,0.008965301419936804,-0.025639209398401724,-10.017527025205265
AMBRISENTAN,DILTIAZEM,hard,0.027623133767689594,5.623991707600564,85,0,0.9876776738907205,-1.57306198030877,-11.564949796115632,0.027536710716157712,-0.07734339803257063,-10.069231213839434
AMBRISENTAN,FUROSEMIDE,hard,0.027623133767689594,5.250885119981147,340,0,3.6886128364389235,-3.066472538593728,-13.058360354400591,0.10269502560550585,-0.2695000625482969,-10.26138787835516
AMBRISENTAN,OMEPRAZOLE,hard,0.027623133767689594,2.409826720888187,56,0,0.278821001040522,-0.6393636922120808,-10.631251508018943,0.007738628839025722,-0.022157929833480288,-10.014045745640344
AMBRISENTAN,SPIRONOLACTONE,hard,0.027623133767689594,4.424162177021948,142,0,1.2979890310786106,-1.8463842194859736,-11.838272035292837,0.03610352767688499,-0.10058353348908464,-10.092471349295947
AMIODARONE,AMITRIPTYLINE,hard,5.862319793379115,3.371815021201841,79,0,1.3439920630310909,-1.8828324460870296,-11.874720261893893,3.1223492990568236,-2.856925670451385,-12.848813486258248
AMIODARONE,AMLODIPINE,hard,5.862319793379115,3.893524484609873,825,13,14.924631505665152,-0.1922766165362085,-1.0819002334007766,35.021799469675074,-1.3957452605667229,-2.285368877431291
AMIODARONE,AMOXICILLIN,hard,5.862319793379115,1.9133965909826278,442,10,6.18769826771049,0.6508076646987211,-0.37933478121355974,9.845370519926455,0.02140401157816226,-1.0087384343341188
AMIODARONE,APIXABAN,hard,5.862319793379115,0.2986789254030971,1839,5,22.274238958296674,-2.0498993208619756,-3.577364948247922,6.609845213897836,-0.37038653310995767,-1.8978521604959042
AMIODARONE,ASPIRIN,hard,5.862319793379115,1.408142556196669,1077,6,13.952977928350997,-1.1528551566576457,-2.5288441227234104,17.72850311586525,-1.4876844720792048,-2.86367343814497
AMIODARONE,ATENOLOL,hard,5.862319793379115,3.2504058196344743,341,5,5.715744485680991,-0.1764955806009999,-1.7039612079869466,12.021405891647678,-1.1868930320539497,-2.7143586594398967
AMIODARONE,BUDESONIDE,hard,5.862319793379115,0.2696949380368202,160,0,1.937943574403191,-2.285664735527142,-12.277552551334004,0.5262866462747785,-1.0374337381589465,-11.02932155396581
AMIODARONE,CARBAMAZEPINE,hard,5.862319793379115,3.173542686255515,59,0,0.9795715132389259,-1.5651794290778138,-11.557067244884676,2.221924271757987,-2.4446269293404432,-12.436514745147306
AMIODARONE,CARVEDILOL,hard,5.862319793379115,1.2597922509463202,695,0,8.790988615415605,-4.215832115948401,-14.207719931755264,9.228254961928533,-4.282181039995491,-14.274068855802353
AMIODARONE,CEFTRIAXONE,hard,5.862319793379115,2.5010241473689483,273,5,4.153262427543206,0.2411890663499941,-1.2862765610359526,7.763691411906437,-0.5873547625230078,-2.1148203899089544
AMIODARONE,CIPROFLOXACIN,hard,5.862319793379115,4.1871819666890735,297,38,5.553065007177835,2.6691206956719884,2.1737802709145067,14.12617801381691,1.396305619658559,0.9009651949010771
AMIODARONE,CITALOPRAM,hard,5.862319793379115,3.261522899834127,188,1,3.1555204133273085,-1.2851143074485734,-5.08234157580992,7.127624925996954,-2.3462714028786276,-6.143498671239975
AMIODARONE,CLAVULANATE,hard,5.862319793379115,1.506641251039729,269,1,3.5397493605743713,-1.4293032854555452,-5.226530553816892,4.653539329195907,-1.7806010808714035,-5.5778283492327505
AMIODARONE,CLONAZEPAM,hard,5.862319793379115,3.8927882747951834,80,0,1.44711530775635,-1.9613383226829855,-11.953226138489848,3.6681350944003697,-3.05940203790024,-13.051289853707102
AMIODARONE,CLOPIDOGREL BISULFATE,hard,5.862319793379115,2.567066594970654,671,3,10.299760006349013,-1.6255724258206163,-3.6760157816625343,19.32496740013968,-2.5018916664162383,-4.552335022258156
AMIODARONE,CODEINE,hard,5.862319793379115,2.002593719868917,114,0,1.6169312736719486,-2.0819744329061467,-12.07386224871301,2.7203501061443505,-2.687217542048282,-12.679105357855144
AMIODARONE,CYCLOPHOSPHAMIDE,hard,5.862319793379115,0.35001601499150453,120,0,1.4534576808023931,-1.9660300016911059,-11.957917817497968,0.5129418498730266,-1.0185513554739056,-11.010439171280769
AMIODARONE,DABIGATRAN ETEXILATE,hard,5.862319793379115,0.402723789902392,593,2,7.182503372631826,-1.6196484002765494,-4.208288778683826,2.8373293061419136,-0.4167659545030454,-3.005406332910322
AMIODARONE,DAPAGLIFLOZIN,hard,5.862319793379115,2.4136996063924006,130,0,1.9542892363860827,-2.295305279689815,-12.287193095496677,3.67729957138247,-3.062570608822813,-13.054458424629676
AMIODARONE,DEXTROSE,hard,5.862319793379115,0.1651092271841392,102,0,1.2354390286820343,-1.7953006797368538,-11.787188495543717,0.20600929611306398,-0.4977590848809366,-10.489646900687799
AMIODARONE,DIAZEPAM,hard,5.862319793379115,4.817899907131387,83,0,1.6600262129315493,-2.1110488202761912,-12.102936636083054,4.663396177600861,-3.3683202976018918,-13.360208113408754
AMIODARONE,DICLOFENAC,hard,5.862319793379115,1.9215328668395604,81,0,1.1353063452380532,-1.7095609240146525,-11.701448739821515,1.8786916910778162,-2.2501682921172024,-12.242056107924066
AMIODARONE,DIGOXIN,hard,5.862319793379115,1.7140084629831742,1354,2,18.39728713289936,-2.91817913810604,-5.506819516513317,20.455138618340985,-3.06730406493461,-5.6559444433418875
AMIODARONE,DOXORUBICIN,hard,5.862319793379115,0.4625856276079529,72,0,0.8720746084814359,-1.456358932210185,-11.448246748017048,0.4069006238330585,-0.8590163771916846,-10.850904192998547
AMIODARONE,DOXYCYCLINE,hard,5.862319793379115,0.9359861069880734,75,0,0.9084110505014957,-1.4940684518544116,-11.485956267661274,0.842195690550293,-1.424595030110648,-11.41648284591751
AMIODARONE,DULOXETINE,hard,5.862319793379115,1.8706513756507765,73,0,1.0155031019814824,-1.5997968050808178,-11.59168462088768,1.64736600006517,-2.1025681071154767,-12.09445592292234
AMIODARONE,EMPAGLIFLOZIN,hard,5.862319793379115,0.7769275470389176,126,0,1.5261305648425127,-2.018727145107216,-12.01061496091408,1.181605599772092,-1.749839378617044,-11.741727194423907
AMIODARONE,ENOXAPARIN,hard,5.862319793379115,1.411623478770966,406,0,5.262816899347457,-3.526774182035912,-13.518661997842775,6.571595938106368,-3.82203584334586,-13.813923659152723
AMIODARONE,EPINEPHRINE,hard,5.862319793379115,1.3439942430281557,253,0,3.2441872078475273,-2.904652570893831,-12.896540386700693,3.9259831953004203,-3.1459979734835306,-13.137885789290394
AMIODARONE,ESCITALOPRAM,hard,5.862319793379115,4.023979882413114,242,0,4.443119156816211,-3.3054216839156503,-13.297309499722513,11.08183561108419,-4.533792019815345,-14.525679835622208
AMIODARONE,ESOMEPRAZOLE,hard,5.862319793379115,1.5180242824692898,568,3,7.487624814453125,-1.1904116476997644,-3.240855003541682,10.166318498874224,-1.6076354858326036,-3.6580788416745214
AMIODARONE,ETANERCEPT,hard,5.862319793379115,0.04770317401170003,71,0,0.859962461141416,-1.4435668295104982,-11.43545464531736,0.04072040070187139,-0.11295469363204597,-10.104842509438908
AMIODARONE,FENTANYL,hard,5.862319793379115,1.6693452528015025,151,0,2.0377574616718155,-2.3435541946465155,-12.335442010453379,3.045769847090365,-2.8260988951657113,-12.817986710972574
AMIODARONE,FINASTERIDE,hard,5.862319793379115,1.1452753981298998,68,0,0.8440364713067068,-1.426572287119215,-11.418460102926078,0.9336337042750212,-1.519676460211033,-11.511564276017896
AMIODARONE,FLUOROURACIL,hard,5.862319793379115,0.25392229334074584,64,0,0.7751774297612763,-1.3506979994193435,-11.342585815226206,0.1988328430666184,-0.4830193173396936,-10.474907133146557
AMIODARONE,FLUOXETINE,hard,5.862319793379115,4.532068571583459,142,2,2.7561858185818155,-0.38125493638055274,-2.9698953147878298,7.4353969060994105,-1.6663742895014884,-4.255014667908766
AMIODARONE,FLUTICASONE,hard,5.862319793379115,0.1714366163643265,205,0,2.4829902047040884,-2.5767592402785433,-12.568647056085407,0.42941159660082157,-0.8943895510954701,-10.886277366902332
AMIODARONE,FORMOTEROL,hard,5.862319793379115,0.1700115767076187,139,0,1.683588480262772,-2.126700991136513,-12.118588806943375,0.2884531665823525,-0.6570969678696553,-10.648984783676518
AMIODARONE,GABAPENTIN,hard,5.862319793379115,1.7025758592835216,160,0,2.1701984530208724,-2.416946969084895,-12.408834784891758,3.276289600086367,-2.91696940786382,-12.908857223670683
AMIODARONE,HALOPERIDOL,hard,5.862319793379115,10.210797564173731,93,0,2.8962608150153084,-2.7639472545566677,-12.755835070363531,10.34451289964385,-4.4388933481695325,-14.430781163976395
AMIODARONE,HEPARIN,hard,5.862319793379115,0.7762424546084953,349,0,4.22713942166696,-3.2409674159936315,-13.232855231800494,3.1435680359590568,-2.865351930237766,-12.857239746044629
AMIODARONE,HYDROCHLOROTHIAZIDE,hard,5.862319793379115,3.1873610254445914,627,0,10.427923598241046,-4.449947397168993,-14.441835212975855,22.364206063431553,-5.515018918767143,-15.506906734574006
AMIODARONE,HYDROCODONE,hard,5.862319793379115,0.36651910888558004,67,0,0.8115138717813362,-1.3912330669580668,-11.38312088276493,0.30013302457096036,-0.678311777531163,-10.670199593338026
AMIODARONE,HYDROCORTISONE,hard,5.862319793379115,1.7761224365147361,130,3,1.7830403526218983,0.6163985627083011,-1.4340447931336167,2.7225479681032096,0.11915308858175078,-1.9312902672601668
AMIODARONE,HYDROMORPHONE,hard,5.862319793379115,0.3928692346945553,78,0,0.9447474925215555,-1.5308173659994433,-11.522705181806305,0.374386922461295,-0.8063437289937669,-10.798231544800629
AMIODARONE,HYDROXYZINE,hard,5.862319793379115,4.494500781930181,111,0,2.1458675868041555,-2.4037408633395545,-12.395628679146418,5.672927291578863,-3.625954798537905,-13.617842614344768
AMIODARONE,IBRUTINIB,hard,5.862319793379115,0.29677186611975487,107,0,1.2959997653821338,-1.8447871616146645,-11.836674977421527,0.387710699182853,-0.8281614906330875,-10.82004930643995
AMIODARONE,IBUPROFEN,hard,5.862319793379115,1.6185686344391448,91,0,1.2185057324024522,-1.7811546641017124,-11.773042479908575,1.7847424375804912,-2.1920315372880856,-12.183919353094948
AMIODARONE,INSULIN GLARGINE,hard,5.862319793379115,0.32724791428217986,109,0,1.3202240600621737,-1.8641160495693176,-11.85600386537618,0.43582796526437884,-0.9043152463834327,-10.896203062190295
AMIODARONE,IPRATROPIUM,hard,5.862319793379115,0.30034337087570656,82,0,0.9931960818816353,-1.578403628154002,-11.570291443960866,0.29782130065858975,-0.6741375468935471,-10.66602536270041
AMIODARONE,IRBESARTAN,hard,5.862319793379115,4.804744338946584,290,4,5.792209173241166,-0.4836416299250358,-2.2203991169941277,14.93081340761602,-1.7778172064362552,-3.5145746935053475
AMIODARONE,LANSOPRAZOLE,hard,5.862319793379115,1.583749934874413,552,0,7.351665122952999,-3.9729986425242028,-13.964886458331065,10.111814020742202,-4.4075993915764,-14.399487207383263
AMIODARONE,LENALIDOMIDE,hard,5.862319793379115,0.1514473787974003,76,0,0.9205231978415157,-1.5064223916384314,-11.498310207445295,0.13947857084361326,-0.35496791980103143,-10.346855735607894
AMIODARONE,LEVETIRACETAM,hard,5.862319793379115,8.337592661382178,116,2,3.16359353615066,-0.5513313550790668,-3.1399717334863433,10.961516558174232,-2.196797950395003,-4.78543832880228
AMIODARONE,LEVODOPA,hard,5.862319793379115,1.1674376777315552,98,0,1.2208928754998802,-1.7831572933134807,-11.775045109120343,1.3863778775314113,-1.9156187043448216,-11.907506520151685
AMIODARONE,LEVOFLOXACIN,hard,5.862319793379115,3.0140513039531043,213,2,3.4662302872191146,-0.6658403508548195,-3.254480729262096,7.490664744038168,-1.6763874311739777,-4.265027809581254
AMIODARONE,LEVOTHYROXINE,hard,5.862319793379115,1.2204762866432508,841,1,10.569413592070116,-2.8835443907914673,-6.680771659152814,11.841641784950356,-3.0404999203759253,-6.837727188737272
AMIODARONE,LIDOCAINE,hard,5.862319793379115,0.8087440194626624,835,2,10.113643028916652,-2.085919932185874,-4.674560310593151,7.376507945896318,-1.6556280569051933,-4.24426843531247
AMIODARONE,LINEZOLID,hard,5.862319793379115,2.432073141790308,162,1,2.44149482565281,-0.9715869977052799,-4.768814266066627,4.5707202568440675,-1.7572281848062257,-5.554455453167573
AMIODARONE,LISINOPRIL,hard,5.862319793379115,2.045653202593268,238,0,3.396872355639361,-2.962316675950866,-12.954204491757729,5.738084989045104,-3.6411032084412476,-13.63299102424811
AMIODARONE,LORAZEPAM,hard,5.862319793379115,5.210311226604854,134,0,2.7886843727917263,-2.717510554035753,-12.709398369842615,7.996631200357255,-4.086890945497036,-14.078778761303898
AMIODARONE,LOSARTAN,hard,5.862319793379115,3.5810937422681035,251,2,4.378682155297411,-0.9645634002820564,-3.5532037786893333,10.184374595979207,-2.0955024631043506,-4.684142841511628
AMIODARONE,METFORMIN,hard,5.862319793379115,3.1290981509820384,590,3,9.74153725069532,-1.5490054523768668,-3.5994488082187845,21.231383646077084,-2.634353207256162,-4.68479656309808
AMIODARONE,METHOTREXATE,hard,5.862319793379115,0.24831909274253947,189,0,2.2891958472637692,-2.4798492387607154,-12.471737054567578,0.5722622968034381,-1.1006578610288327,-11.092545676835696
AMIODARONE,METOCLOPRAMIDE,hard,5.862319793379115,1.7034040784028976,125,0,1.6956814395114805,-2.134668756084963,-12.126556571891825,2.5286950138310806,-2.5986963076854313,-12.590584123492294
AMIODARONE,METOPROLOL,hard,5.862319793379115,1.805476565348526,1694,7,23.337126105641573,-1.6682478087757777,-2.928483149814079,31.698093726342332,-2.1020127760360583,-3.36224811707436
AMIODARONE,METRONIDAZOLE,hard,5.862319793379115,1.2118491389176562,177,0,2.221323299555527,-2.4443083623054647,-12.436196178112327,2.542882410222982,-2.605438583124266,-12.597326398931129
AMIODARONE,MIRTAZAPINE,hard,5.862319793379115,6.090305463195305,140,0,3.1680928669990016,-2.875030164849789,-12.866917980656652,9.638167953538328,-4.341725064472838,-14.333612880279702
AMIODARONE,MORPHINE,hard,5.862319793379115,1.295541055518372,187,0,2.3791570810029894,-2.5256465015800393,-12.517534317386902,2.930822209366001,-2.77855436509349,-12.770442180900352
AMIODARONE,MOXIFLOXACIN,hard,5.862319793379115,1.5908702747676042,73,0,0.9733050041893019,-1.5590561285956381,-11.550943944402501,1.389919087170883,-1.9183244698769817,-11.910212285683844
AMIODARONE,MYCOPHENOLATE MOFETIL,hard,5.862319793379115,0.6448112769876787,111,5,1.3444483547422137,1.576242225050711,0.04877659766476451,0.8718085585374624,2.003352457038788,0.47588682965284174
AMIODARONE,NIVOLUMAB,hard,5.862319793379115,1.457080235584049,98,0,1.2795391041447173,-1.8315036354247218,-11.823391451231585,1.727809805793649,-2.155626071120143,-12.147513886927007
AMIODARONE,OLANZAPINE,hard,5.862319793379115,7.084931396808452,71,1,1.7525805311733496,-0.5866161834963992,-4.3838434518577465,5.815841458442109,-2.0740124561023743,-5.871239724463721
AMIODARONE,OLMESARTAN MEDOXOMIL,hard,5.862319793379115,2.140737804408887,77,0,1.114115106346743,-1.6907434642627166,-11.682631280069579,1.9551237348524555,-2.2957957362139303,-12.287683552020793
AMIODARONE,OMEPRAZOLE,hard,5.862319793379115,2.409826720888187,457,1,6.866421504748515,-2.296001449518439,-6.093228717879786,12.847952074894964,-3.1535840058893148,-6.950811274250662
AMIODARONE,ONDANSETRON,hard,5.862319793379115,1.3322415143578341,201,0,2.572516993958218,-2.6194209901036962,-12.611308805910559,3.135116782539701,-2.862001713219016,-12.853889529025878
AMIODARONE,OXALIPLATIN,hard,5.862319793379115,0.5406760194808786,65,0,0.7872895771012963,-1.3643366257850447,-11.356224441591907,0.4288845074318404,-0.8935711358289923,-10.885458951635854
AMIODARONE,OXYCODONE,hard,5.862319793379115,0.8199066331269075,80,0,0.9689717872015955,-1.5548066880281566,-11.546694503835019,0.7997571602244594,-1.3782421028952272,-11.37012991870209
AMIODARONE,PACLITAXEL,hard,5.862319793379115,0.7051079471466357,84,0,1.0174203765616752,-1.6016208160833303,-11.593508631890193,0.7218503897639046,-1.2890676442731788,-11.280955460080042
AMIODARONE,PANTOPRAZOLE,hard,5.862319793379115,1.7739738803748961,863,8,11.832813828965431,-0.5369672532119952,-1.7052451697566615,17.377138656363798,-1.0725810966115013,-2.2408590131561676
AMIODARONE,PAROXETINE,hard,5.862319793379115,3.7685658181845234,229,2,4.083593299587951,-0.8745509451285658,-3.4631913235358427,9.949420122649812,-2.0634228839913584,-4.652063262398635
AMIODARONE,PEMBROLIZUMAB,hard,5.862319793379115,1.2845565518883388,90,0,1.1430063036302378,-1.7163380154058436,-11.708225831212706,1.4014410892781362,-1.9270932418752285,-11.91898105768209
AMIODARONE,PHENYTOIN,hard,5.862319793379115,2.362757939790124,91,0,1.358424656275677,-1.8940802000528776,-11.88596801585974,2.542111690236751,-2.6050731221592636,-12.596960937966125
AMIODARONE,PIPERACILLIN,hard,5.862319793379115,2.853652095727169,240,1,3.826075342987219,-1.5280962907940583,-5.325323559155405,7.774222310277443,-2.4636612194366365,-6.260888487797983
AMIODARONE,POTASSIUM CHLORIDE,hard,5.862319793379115,1.9441740994526304,474,0,6.665817824238042,-3.8411313665448548,-13.833019182351718,9.938560179903627,-4.3838508255150135,-14.375738641321876
AMIODARONE,PREGABALIN,hard,5.862319793379115,2.1115202962922455,208,2,2.9970014920961807,-0.48419031671569657,-3.0728306951229736,5.274669204730312,-1.2078102108856887,-3.7964505892929656
AMIODARONE,PROPRANOLOL,hard,5.862319793379115,1.9572065547934774,325,0,4.579195782484959,-3.3446000850939774,-13.33648790090084,7.18876879590596,-3.942752597634566,-13.934640413441429
AMIODARONE,QUETIAPINE,hard,5.862319793379115,5.5574060976620165,101,0,2.174349272641541,-2.4191878951253263,-12.41107571093219,6.607905395453048,-3.829424479563127,-13.82131229536999
