quarter,era,table,member,n_columns,columns,uncompressed_bytes
2025q4,faers_modern,rpsr,ASCII/RPSR25Q4.txt,3,primaryid;caseid;rpsr_cod,242471
2025q4,faers_modern,outc,ASCII/OUTC25Q4.txt,3,primaryid;caseid;outc_cod,6381632
2025q4,faers_modern,demo,ASCII/DEMO25Q4.txt,25,primaryid;caseid;caseversion;i_f_code;event_dt;mfr_dt;init_fda_dt;fda_dt;rept_cod;auth_num;mfr_num;mfr_sndr;lit_ref;age;age_cod;age_grp;sex;e_sub;wt;wt_cod;rept_dt;to_mfr;occp_cod;reporter_country;occr_country,58610237
2025q4,faers_modern,drug,ASCII/DRUG25Q4.txt,20,primaryid;caseid;drug_seq;role_cod;drugname;prod_ai;val_vbm;route;dose_vbm;cum_dose_chr;cum_dose_unit;dechal;rechal;lot_num;exp_dt;nda_num;dose_amt;dose_unit;dose_form;dose_freq,181992344
2026q1,faers_modern,demo,ASCII/DEMO26Q1.txt,25,primaryid;caseid;caseversion;i_f_code;event_dt;mfr_dt;init_fda_dt;fda_dt;rept_cod;auth_num;mfr_num;mfr_sndr;lit_ref;age;age_cod;age_grp;sex;e_sub;wt;wt_cod;rept_dt;to_mfr;occp_cod;reporter_country;occr_country,58886589
2026q1,faers_modern,indi,ASCII/INDI26Q1.txt,4,primaryid;caseid;indi_drug_seq;indi_pt,54681897
2026q1,faers_modern,drug,ASCII/DRUG26Q1.txt,20,primaryid;caseid;drug_seq;role_cod;drugname;prod_ai;val_vbm;route;dose_vbm;cum_dose_chr;cum_dose_unit;dechal;rechal;lot_num;exp_dt;nda_num;dose_amt;dose_unit;dose_form;dose_freq,165197138
2026q1,faers_modern,ther,ASCII/THER26Q1.txt,7,primaryid;caseid;dsg_drug_seq;start_dt;end_dt;dur;dur_cod,14931147
2026q1,faers_modern,rpsr,ASCII/RPSR26Q1.txt,3,primaryid;caseid;rpsr_cod,258786
2026q1,faers_modern,outc,ASCII/OUTC26Q1.txt,3,primaryid;caseid;outc_cod,6420541
2026q1,faers_modern,reac,ASCII/REAC26Q1.txt,4,primaryid;caseid;pt;drug_rec_act,50295349
2026q2,faers_modern,demo,ASCII/DEMO26Q2.txt,25,primaryid;caseid;caseversion;i_f_code;event_dt;mfr_dt;init_fda_dt;fda_dt;rept_cod;auth_num;mfr_num;mfr_sndr;lit_ref;age;age_cod;age_grp;sex;e_sub;wt;wt_cod;rept_dt;to_mfr;occp_cod;reporter_country;occr_country,58592946
2026q2,faers_modern,ther,ASCII/THER26Q2.txt,7,primaryid;caseid;dsg_drug_seq;start_dt;end_dt;dur;dur_cod,12279656
2026q2,faers_modern,outc,ASCII/OUTC26Q2.txt,3,primaryid;caseid;outc_cod,6686170
2026q2,faers_modern,drug,ASCII/DRUG26Q2.txt,20,primaryid;caseid;drug_seq;role_cod;drugname;prod_ai;val_vbm;route;dose_vbm;cum_dose_chr;cum_dose_unit;dechal;rechal;lot_num;exp_dt;nda_num;dose_amt;dose_unit;dose_form;dose_freq,151093015
2026q2,faers_modern,rpsr,ASCII/RPSR26Q2.txt,3,primaryid;caseid;rpsr_cod,256296
2026q2,faers_modern,reac,ASCII/REAC26Q2.txt,4,primaryid;caseid;pt;drug_rec_act,52649458
2026q2,faers_modern,indi,ASCII/INDI26Q2.txt,4,primaryid;caseid;indi_drug_seq;indi_pt,53387579
