quarter,era,table,member,output,output_bytes,rows_raw,rows_parsed,rows_skipped,id_nulls,decode_errors,rows_with_trailing_field,surplus_values,n_columns,columns
2019q1,faers_modern,drug,ascii/DRUG19Q1.txt,data/interim/parquet/drug/drug_2019q1.parquet,20222452,1648987,1648987,0,0,0,1648987,0,20,report_id;case_id;drug_seq;role_cod;drugname;prod_ai;val_vbm;route;dose_vbm;cum_dose_chr;cum_dose_unit;dechal;rechal;lot_num;exp_dt;nda_num;dose_amt;dose_unit;dose_form;dose_freq
2019q2,faers_modern,drug,ascii/DRUG19Q2.txt,data/interim/parquet/drug/drug_2019q2.parquet,21804982,1863010,1863010,0,0,0,1863010,0,20,report_id;case_id;drug_seq;role_cod;drugname;prod_ai;val_vbm;route;dose_vbm;cum_dose_chr;cum_dose_unit;dechal;rechal;lot_num;exp_dt;nda_num;dose_amt;dose_unit;dose_form;dose_freq
2019q3,faers_modern,drug,ascii/DRUG19Q3.txt,data/interim/parquet/drug/drug_2019q3.parquet,23440260,1982442,1982442,0,0,0,1982442,0,20,report_id;case_id;drug_seq;role_cod;drugname;prod_ai;val_vbm;route;dose_vbm;cum_dose_chr;cum_dose_unit;dechal;rechal;lot_num;exp_dt;nda_num;dose_amt;dose_unit;dose_form;dose_freq
2019q4,faers_modern,drug,ascii/DRUG19Q4.txt,data/interim/parquet/drug/drug_2019q4.parquet,21279093,1714177,1714177,0,0,0,1714177,0,20,report_id;case_id;drug_seq;role_cod;drugname;prod_ai;val_vbm;route;dose_vbm;cum_dose_chr;cum_dose_unit;dechal;rechal;lot_num;exp_dt;nda_num;dose_amt;dose_unit;dose_form;dose_freq
2020q1,faers_modern,drug,ASCII/DRUG20Q1.txt,data/interim/parquet/drug/drug_2020q1.parquet,23227369,1943532,1943532,0,0,0,1943532,0,20,report_id;case_id;drug_seq;role_cod;drugname;prod_ai;val_vbm;route;dose_vbm;cum_dose_chr;cum_dose_unit;dechal;rechal;lot_num;exp_dt;nda_num;dose_amt;dose_unit;dose_form;dose_freq
2020q2,faers_modern,drug,ASCII/DRUG20Q2.txt,data/interim/parquet/drug/drug_2020q2.parquet,21824114,1825414,1825414,0,0,0,1825414,0,20,report_id;case_id;drug_seq;role_cod;drugname;prod_ai;val_vbm;route;dose_vbm;cum_dose_chr;cum_dose_unit;dechal;rechal;lot_num;exp_dt;nda_num;dose_amt;dose_unit;dose_form;dose_freq
2020q3,faers_modern,drug,ASCII/DRUG20Q3.txt,data/interim/parquet/drug/drug_2020q3.parquet,22783912,1895153,1895153,0,0,0,1895153,0,20,report_id;case_id;drug_seq;role_cod;drugname;prod_ai;val_vbm;route;dose_vbm;cum_dose_chr;cum_dose_unit;dechal;rechal;lot_num;exp_dt;nda_num;dose_amt;dose_unit;dose_form;dose_freq
2020q4,faers_modern,drug,ASCII/DRUG20Q4.txt,data/interim/parquet/drug/drug_2020q4.parquet,23107411,1918927,1918927,0,0,0,1918927,0,20,report_id;case_id;drug_seq;role_cod;drugname;prod_ai;val_vbm;route;dose_vbm;cum_dose_chr;cum_dose_unit;dechal;rechal;lot_num;exp_dt;nda_num;dose_amt;dose_unit;dose_form;dose_freq
2021q1,faers_modern,drug,ASCII/DRUG21Q1.txt,data/interim/parquet/drug/drug_2021q1.parquet,23932569,2208416,2208416,0,0,0,2208416,0,20,report_id;case_id;drug_seq;role_cod;drugname;prod_ai;val_vbm;route;dose_vbm;cum_dose_chr;cum_dose_unit;dechal;rechal;lot_num;exp_dt;nda_num;dose_amt;dose_unit;dose_form;dose_freq
2021q2,faers_modern,drug,ASCII/DRUG21Q2.txt,data/interim/parquet/drug/drug_2021q2.parquet,24825437,2291903,2291903,0,0,0,2291903,0,20,report_id;case_id;drug_seq;role_cod;drugname;prod_ai;val_vbm;route;dose_vbm;cum_dose_chr;cum_dose_unit;dechal;rechal;lot_num;exp_dt;nda_num;dose_amt;dose_unit;dose_form;dose_freq
2021q3,faers_modern,drug,ASCII/DRUG21Q3.txt,data/interim/parquet/drug/drug_2021q3.parquet,25093004,2260570,2260570,0,0,0,2260570,0,20,report_id;case_id;drug_seq;role_cod;drugname;prod_ai;val_vbm;route;dose_vbm;cum_dose_chr;cum_dose_unit;dechal;rechal;lot_num;exp_dt;nda_num;dose_amt;dose_unit;dose_form;dose_freq
2021q4,faers_modern,drug,ASCII/DRUG21Q4.txt,data/interim/parquet/drug/drug_2021q4.parquet,20820832,1778675,1778675,0,0,0,1778675,0,20,report_id;case_id;drug_seq;role_cod;drugname;prod_ai;val_vbm;route;dose_vbm;cum_dose_chr;cum_dose_unit;dechal;rechal;lot_num;exp_dt;nda_num;dose_amt;dose_unit;dose_form;dose_freq
2022q1,faers_modern,drug,ASCII/DRUG22Q1.txt,data/interim/parquet/drug/drug_2022q1.parquet,22617412,1994171,1994171,0,0,0,1994171,0,20,report_id;case_id;drug_seq;role_cod;drugname;prod_ai;val_vbm;route;dose_vbm;cum_dose_chr;cum_dose_unit;dechal;rechal;lot_num;exp_dt;nda_num;dose_amt;dose_unit;dose_form;dose_freq
2022q2,faers_modern,drug,ASCII/DRUG22Q2.txt,data/interim/parquet/drug/drug_2022q2.parquet,22025147,1828103,1828103,0,0,0,1828103,0,20,report_id;case_id;drug_seq;role_cod;drugname;prod_ai;val_vbm;route;dose_vbm;cum_dose_chr;cum_dose_unit;dechal;rechal;lot_num;exp_dt;nda_num;dose_amt;dose_unit;dose_form;dose_freq
2022q3,faers_modern,drug,ASCII/DRUG22Q3.txt,data/interim/parquet/drug/drug_2022q3.parquet,22377125,1835461,1835461,0,0,0,1835461,0,20,report_id;case_id;drug_seq;role_cod;drugname;prod_ai;val_vbm;route;dose_vbm;cum_dose_chr;cum_dose_unit;dechal;rechal;lot_num;exp_dt;nda_num;dose_amt;dose_unit;dose_form;dose_freq
2022q4,faers_modern,drug,ASCII/DRUG22Q4.txt,data/interim/parquet/drug/drug_2022q4.parquet,24863658,2006967,2006967,0,0,0,2006967,0,20,report_id;case_id;drug_seq;role_cod;drugname;prod_ai;val_vbm;route;dose_vbm;cum_dose_chr;cum_dose_unit;dechal;rechal;lot_num;exp_dt;nda_num;dose_amt;dose_unit;dose_form;dose_freq
2023q1,faers_modern,drug,ASCII/DRUG23Q1.txt,data/interim/parquet/drug/drug_2023q1.parquet,23156125,1899503,1899503,0,0,0,1899503,0,20,report_id;case_id;drug_seq;role_cod;drugname;prod_ai;val_vbm;route;dose_vbm;cum_dose_chr;cum_dose_unit;dechal;rechal;lot_num;exp_dt;nda_num;dose_amt;dose_unit;dose_form;dose_freq
2023q2,faers_modern,drug,ASCII/DRUG23Q2.txt,data/interim/parquet/drug/drug_2023q2.parquet,22906210,1885096,1885096,0,0,0,1885096,0,20,report_id;case_id;drug_seq;role_cod;drugname;prod_ai;val_vbm;route;dose_vbm;cum_dose_chr;cum_dose_unit;dechal;rechal;lot_num;exp_dt;nda_num;dose_amt;dose_unit;dose_form;dose_freq
2023q3,faers_modern,drug,ASCII/DRUG23Q3.txt,data/interim/parquet/drug/drug_2023q3.parquet,21683828,1768391,1768391,0,0,0,1768391,0,20,report_id;case_id;drug_seq;role_cod;drugname;prod_ai;val_vbm;route;dose_vbm;cum_dose_chr;cum_dose_unit;dechal;rechal;lot_num;exp_dt;nda_num;dose_amt;dose_unit;dose_form;dose_freq
2023q4,faers_modern,drug,ASCII/DRUG23Q4.txt,data/interim/parquet/drug/drug_2023q4.parquet,22961537,1920732,1920732,0,0,0,1920732,0,20,report_id;case_id;drug_seq;role_cod;drugname;prod_ai;val_vbm;route;dose_vbm;cum_dose_chr;cum_dose_unit;dechal;rechal;lot_num;exp_dt;nda_num;dose_amt;dose_unit;dose_form;dose_freq
2024q1,faers_modern,drug,ASCII/DRUG24Q1.txt,data/interim/parquet/drug/drug_2024q1.parquet,22753717,1909327,1909327,0,0,0,1909327,0,20,report_id;case_id;drug_seq;role_cod;drugname;prod_ai;val_vbm;route;dose_vbm;cum_dose_chr;cum_dose_unit;dechal;rechal;lot_num;exp_dt;nda_num;dose_amt;dose_unit;dose_form;dose_freq
2024q2,faers_modern,drug,ASCII/DRUG24Q2.txt,data/interim/parquet/drug/drug_2024q2.parquet,22299910,1888937,1888937,0,0,0,1888937,0,20,report_id;case_id;drug_seq;role_cod;drugname;prod_ai;val_vbm;route;dose_vbm;cum_dose_chr;cum_dose_unit;dechal;rechal;lot_num;exp_dt;nda_num;dose_amt;dose_unit;dose_form;dose_freq
2024q3,faers_modern,drug,ASCII/DRUG24Q3.txt,data/interim/parquet/drug/drug_2024q3.parquet,22453746,1907293,1907293,0,0,0,1907293,0,20,report_id;case_id;drug_seq;role_cod;drugname;prod_ai;val_vbm;route;dose_vbm;cum_dose_chr;cum_dose_unit;dechal;rechal;lot_num;exp_dt;nda_num;dose_amt;dose_unit;dose_form;dose_freq
2024q4,faers_modern,drug,ASCII/DRUG24Q4.txt,data/interim/parquet/drug/drug_2024q4.parquet,23668049,2030938,2030938,0,0,0,2030938,0,20,report_id;case_id;drug_seq;role_cod;drugname;prod_ai;val_vbm;route;dose_vbm;cum_dose_chr;cum_dose_unit;dechal;rechal;lot_num;exp_dt;nda_num;dose_amt;dose_unit;dose_form;dose_freq
2025q1,faers_modern,drug,ASCII/DRUG25Q1.txt,data/interim/parquet/drug/drug_2025q1.parquet,23240491,2008162,2008162,0,0,0,2008162,0,20,report_id;case_id;drug_seq;role_cod;drugname;prod_ai;val_vbm;route;dose_vbm;cum_dose_chr;cum_dose_unit;dechal;rechal;lot_num;exp_dt;nda_num;dose_amt;dose_unit;dose_form;dose_freq
2025q2,faers_modern,drug,ASCII/DRUG25Q2.txt,data/interim/parquet/drug/drug_2025q2.parquet,22132227,1829056,1829056,0,0,0,1829056,0,20,report_id;case_id;drug_seq;role_cod;drugname;prod_ai;val_vbm;route;dose_vbm;cum_dose_chr;cum_dose_unit;dechal;rechal;lot_num;exp_dt;nda_num;dose_amt;dose_unit;dose_form;dose_freq
2025q3,faers_modern,drug,ASCII/DRUG25Q3.txt,data/interim/parquet/drug/drug_2025q3.parquet,24904647,2148451,2148451,0,0,0,2148451,0,20,report_id;case_id;drug_seq;role_cod;drugname;prod_ai;val_vbm;route;dose_vbm;cum_dose_chr;cum_dose_unit;dechal;rechal;lot_num;exp_dt;nda_num;dose_amt;dose_unit;dose_form;dose_freq
2025q4,faers_modern,drug,ASCII/DRUG25Q4.txt,data/interim/parquet/drug/drug_2025q4.parquet,21942069,1815349,1815349,0,0,0,1815349,0,20,report_id;case_id;drug_seq;role_cod;drugname;prod_ai;val_vbm;route;dose_vbm;cum_dose_chr;cum_dose_unit;dechal;rechal;lot_num;exp_dt;nda_num;dose_amt;dose_unit;dose_form;dose_freq
2026q1,faers_modern,drug,ASCII/DRUG26Q1.txt,data/interim/parquet/drug/drug_2026q1.parquet,21152703,1703210,1703210,0,0,0,1703210,0,20,report_id;case_id;drug_seq;role_cod;drugname;prod_ai;val_vbm;route;dose_vbm;cum_dose_chr;cum_dose_unit;dechal;rechal;lot_num;exp_dt;nda_num;dose_amt;dose_unit;dose_form;dose_freq
2026q2,faers_modern,drug,ASCII/DRUG26Q2.txt,data/interim/parquet/drug/drug_2026q2.parquet,21182760,1627225,1627225,0,0,0,1627225,0,20,report_id;case_id;drug_seq;role_cod;drugname;prod_ai;val_vbm;route;dose_vbm;cum_dose_chr;cum_dose_unit;dechal;rechal;lot_num;exp_dt;nda_num;dose_amt;dose_unit;dose_form;dose_freq
2004q1,laers,indi,ascii/INDI04Q1.TXT,data/interim/parquet/indi/indi_2004q1.parquet,662003,78639,78639,0,0,0,78639,0,3,report_id;drug_seq;indi_pt
2004q2,laers,indi,ascii/INDI04Q2.TXT,data/interim/parquet/indi/indi_2004q2.parquet,657511,79346,79346,0,0,0,79346,0,3,report_id;drug_seq;indi_pt
2004q3,laers,indi,ascii/INDI04Q3.TXT,data/interim/parquet/indi/indi_2004q3.parquet,748293,95140,95140,0,0,0,95140,0,3,report_id;drug_seq;indi_pt
2004q4,laers,indi,ascii/INDI04Q4.TXT,data/interim/parquet/indi/indi_2004q4.parquet,738606,97074,97074,0,0,0,97074,0,3,report_id;drug_seq;indi_pt
2005q1,laers,indi,ascii/INDI05Q1.TXT,data/interim/parquet/indi/indi_2005q1.parquet,783647,106726,106726,0,0,0,106726,0,3,report_id;drug_seq;indi_pt
2005q2,laers,indi,ascii/INDI05Q2.TXT,data/interim/parquet/indi/indi_2005q2.parquet,875847,124249,124249,0,0,0,124249,0,3,report_id;drug_seq;indi_pt
2005q3,laers,indi,ascii/INDI05Q3.TXT,data/interim/parquet/indi/indi_2005q3.parquet,838139,116497,116497,0,0,0,116497,0,3,report_id;drug_seq;indi_pt
2005q4,laers,indi,ascii/INDI05Q4.TXT,data/interim/parquet/indi/indi_2005q4.parquet,827631,113407,113407,0,0,0,113407,0,3,report_id;drug_seq;indi_pt
2006q1,laers,indi,ascii/INDI06Q1.TXT,data/interim/parquet/indi/indi_2006q1.parquet,919709,130111,130111,0,0,0,130111,0,3,report_id;drug_seq;indi_pt
2006q2,laers,indi,ascii/INDI06Q2.TXT,data/interim/parquet/indi/indi_2006q2.parquet,868329,121313,121313,0,0,0,121313,0,3,report_id;drug_seq;indi_pt
2006q3,laers,indi,ascii/INDI06Q3.TXT,data/interim/parquet/indi/indi_2006q3.parquet,801317,110897,110897,0,0,0,110897,0,3,report_id;drug_seq;indi_pt
2006q4,laers,indi,ascii/INDI06Q4.TXT,data/interim/parquet/indi/indi_2006q4.parquet,840946,120745,120745,0,0,0,120745,0,3,report_id;drug_seq;indi_pt
2007q1,laers,indi,ascii/INDI07Q1.TXT,data/interim/parquet/indi/indi_2007q1.parquet,894933,130756,130756,0,0,0,130756,0,3,report_id;drug_seq;indi_pt
2007q2,laers,indi,ascii/INDI07Q2.TXT,data/interim/parquet/indi/indi_2007q2.parquet,914199,135550,135550,0,0,0,135550,0,3,report_id;drug_seq;indi_pt
2007q3,laers,indi,ascii/INDI07Q3.TXT,data/interim/parquet/indi/indi_2007q3.parquet,938284,141303,141303,0,0,0,141303,0,3,report_id;drug_seq;indi_pt
2007q4,laers,indi,ascii/INDI07Q4.TXT,data/interim/parquet/indi/indi_2007q4.parquet,1095995,171634,171634,0,0,0,171634,0,3,report_id;drug_seq;indi_pt
2008q1,laers,indi,ascii/INDI08Q1.TXT,data/interim/parquet/indi/indi_2008q1.parquet,1101079,176915,176915,0,0,0,176915,0,3,report_id;drug_seq;indi_pt
2008q2,laers,indi,ascii/INDI08Q2.TXT,data/interim/parquet/indi/indi_2008q2.parquet,1106724,181523,181523,0,0,0,181523,0,3,report_id;drug_seq;indi_pt
2008q3,laers,indi,ascii/INDI08Q3.TXT,data/interim/parquet/indi/indi_2008q3.parquet,1162406,197699,197699,0,0,0,197699,0,3,report_id;drug_seq;indi_pt
2008q4,laers,indi,ascii/INDI08Q4.TXT,data/interim/parquet/indi/indi_2008q4.parquet,1242287,213404,213404,0,0,0,213404,0,3,report_id;drug_seq;indi_pt
2009q1,laers,indi,ascii/INDI09Q1.TXT,data/interim/parquet/indi/indi_2009q1.parquet,1204390,208391,208391,0,0,0,208391,0,3,report_id;drug_seq;indi_pt
2009q2,laers,indi,ascii/INDI09Q2.TXT,data/interim/parquet/indi/indi_2009q2.parquet,1275383,224985,224985,0,0,0,224985,0,3,report_id;drug_seq;indi_pt
2009q3,laers,indi,ascii/INDI09Q3.TXT,data/interim/parquet/indi/indi_2009q3.parquet,1427379,275655,275655,0,0,0,275655,0,3,report_id;drug_seq;indi_pt
2009q4,laers,indi,ascii/INDI09Q4.TXT,data/interim/parquet/indi/indi_2009q4.parquet,1435760,248474,248474,0,0,0,248474,0,3,report_id;drug_seq;indi_pt
2010q1,laers,indi,ascii/INDI10Q1.TXT,data/interim/parquet/indi/indi_2010q1.parquet,1443157,255945,255945,0,0,0,255945,0,3,report_id;drug_seq;indi_pt
2010q2,laers,indi,ascii/INDI10Q2.TXT,data/interim/parquet/indi/indi_2010q2.parquet,1583661,277101,277101,0,0,0,277101,0,3,report_id;drug_seq;indi_pt
2010q3,laers,indi,ascii/INDI10Q3.TXT,data/interim/parquet/indi/indi_2010q3.parquet,1954205,381573,381573,0,0,0,381573,0,3,report_id;drug_seq;indi_pt
2010q4,laers,indi,ascii/INDI10Q4.TXT,data/interim/parquet/indi/indi_2010q4.parquet,1703441,314631,314631,0,0,0,314631,0,3,report_id;drug_seq;indi_pt
2011q1,laers,indi,ascii/INDI11Q1.TXT,data/interim/parquet/indi/indi_2011q1.parquet,2147630,355008,355008,0,0,0,355008,0,3,report_id;drug_seq;indi_pt
2011q2,laers,indi,ascii/INDI11Q2.TXT,data/interim/parquet/indi/indi_2011q2.parquet,2145856,350095,350095,0,0,0,350095,0,3,report_id;drug_seq;indi_pt
2011q3,laers,indi,ascii/INDI11Q3.TXT,data/interim/parquet/indi/indi_2011q3.parquet,2210663,375824,375824,0,0,0,375824,0,3,report_id;drug_seq;indi_pt
2011q4,laers,indi,ascii/INDI11Q4.TXT,data/interim/parquet/indi/indi_2011q4.parquet,2177586,362256,362256,0,0,0,362256,0,3,report_id;drug_seq;indi_pt
2012q1,laers,indi,ascii/INDI12Q1.TXT,data/interim/parquet/indi/indi_2012q1.parquet,2559373,453398,453398,0,0,0,453398,0,3,report_id;drug_seq;indi_pt
2012q2,laers,indi,ascii/INDI12Q2.TXT,data/interim/parquet/indi/indi_2012q2.parquet,2337399,394317,394317,0,0,0,394317,0,3,report_id;drug_seq;indi_pt
2012q3,laers,indi,ascii/INDI12Q3.TXT,data/interim/parquet/indi/indi_2012q3.parquet,1670285,261870,261870,0,0,0,261870,0,3,report_id;drug_seq;indi_pt
2012q4,faers_early,indi,ascii/indi12q4.txt,data/interim/parquet/indi/indi_2012q4.parquet,2260634,444517,444517,0,0,0,444517,0,4,report_id;case_id;indi_drug_seq;indi_pt
2013q1,faers_early,indi,ascii/INDI13Q1.txt,data/interim/parquet/indi/indi_2013q1.parquet,2103425,453964,453964,0,0,0,453964,0,4,report_id;case_id;indi_drug_seq;indi_pt
2013q2,faers_early,indi,ascii/INDI13Q2.txt,data/interim/parquet/indi/indi_2013q2.parquet,1801274,330405,330405,0,0,0,330405,0,4,report_id;case_id;indi_drug_seq;indi_pt
2013q3,faers_early,indi,ASCII/INDI13Q3.txt,data/interim/parquet/indi/indi_2013q3.parquet,1926081,369227,369227,0,0,0,369227,0,4,report_id;case_id;indi_drug_seq;indi_pt
2013q4,faers_early,indi,ascii/INDI13Q4.txt,data/interim/parquet/indi/indi_2013q4.parquet,2065837,432190,432190,0,0,0,432190,0,4,report_id;case_id;indi_drug_seq;indi_pt
2014q1,faers_early,indi,ascii/INDI14Q1.txt,data/interim/parquet/indi/indi_2014q1.parquet,2359040,581696,581696,0,0,0,581696,0,4,report_id;case_id;indi_drug_seq;indi_pt
2014q2,faers_early,indi,ascii/INDI14Q2.txt,data/interim/parquet/indi/indi_2014q2.parquet,1953973,420506,420506,0,0,0,420506,0,4,report_id;case_id;indi_drug_seq;indi_pt
2014q3,faers_modern,indi,ascii/INDI14Q3.txt,data/interim/parquet/indi/indi_2014q3.parquet,2049857,423391,423391,0,0,0,423391,0,4,report_id;case_id;indi_drug_seq;indi_pt
2014q4,faers_modern,indi,ascii/INDI14Q4.txt,data/interim/parquet/indi/indi_2014q4.parquet,2072443,436621,436621,0,0,0,436621,0,4,report_id;case_id;indi_drug_seq;indi_pt
2015q1,faers_modern,indi,ascii/INDI15Q1.txt,data/interim/parquet/indi/indi_2015q1.parquet,2653481,748742,748742,0,0,0,748742,0,4,report_id;case_id;indi_drug_seq;indi_pt
2015q2,faers_modern,indi,ascii/INDI15Q2.txt,data/interim/parquet/indi/indi_2015q2.parquet,2593746,659529,659529,0,0,0,659529,0,4,report_id;case_id;indi_drug_seq;indi_pt
2015q3,faers_modern,indi,ascii/INDI15Q3.txt,data/interim/parquet/indi/indi_2015q3.parquet,2962015,811279,811279,0,0,0,811279,0,4,report_id;case_id;indi_drug_seq;indi_pt
2015q4,faers_modern,indi,ascii/INDI15Q4.txt,data/interim/parquet/indi/indi_2015q4.parquet,2751994,718340,718340,0,0,0,718340,0,4,report_id;case_id;indi_drug_seq;indi_pt
2016q1,faers_modern,indi,ascii/INDI16Q1.txt,data/interim/parquet/indi/indi_2016q1.parquet,3058991,878267,878267,0,0,0,878267,0,4,report_id;case_id;indi_drug_seq;indi_pt
2016q2,faers_modern,indi,ascii/INDI16Q2.txt,data/interim/parquet/indi/indi_2016q2.parquet,2860337,798489,798489,0,0,0,798489,0,4,report_id;case_id;indi_drug_seq;indi_pt
2016q3,faers_modern,indi,ascii/INDI16Q3.txt,data/interim/parquet/indi/indi_2016q3.parquet,2949575,816898,816898,0,0,0,816898,0,4,report_id;case_id;indi_drug_seq;indi_pt
2016q4,faers_modern,indi,ascii/INDI16Q4.txt,data/interim/parquet/indi/indi_2016q4.parquet,2849243,755832,755832,0,0,0,755832,0,4,report_id;case_id;indi_drug_seq;indi_pt
2017q1,faers_modern,indi,ascii/INDI17Q1.txt,data/interim/parquet/indi/indi_2017q1.parquet,3085397,859833,859833,0,0,0,859833,0,4,report_id;case_id;indi_drug_seq;indi_pt
2017q2,faers_modern,indi,ascii/INDI17Q2.txt,data/interim/parquet/indi/indi_2017q2.parquet,2977644,816254,816254,0,0,0,816254,0,4,report_id;case_id;indi_drug_seq;indi_pt
2017q3,faers_modern,indi,ascii/INDI17Q3.txt,data/interim/parquet/indi/indi_2017q3.parquet,3044319,844974,844974,0,0,0,844974,0,4,report_id;case_id;indi_drug_seq;indi_pt
2017q4,faers_modern,indi,ascii/INDI17Q4.txt,data/interim/parquet/indi/indi_2017q4.parquet,3035991,863690,863690,0,0,0,863690,0,4,report_id;case_id;indi_drug_seq;indi_pt
2018q1,faers_modern,indi,ascii/INDI18Q1.txt,data/interim/parquet/indi/indi_2018q1.parquet,3786246,1253118,1253118,0,0,0,1253118,0,4,report_id;case_id;indi_drug_seq;indi_pt
2018q2,faers_modern,indi,ascii/INDI18Q2.txt,data/interim/parquet/indi/indi_2018q2.parquet,4839799,1428287,1428287,0,0,0,1428287,0,4,report_id;case_id;indi_drug_seq;indi_pt
2018q3,faers_modern,indi,ascii/INDI18Q3.txt,data/interim/parquet/indi/indi_2018q3.parquet,3995883,1134135,1134135,0,0,0,1134135,0,4,report_id;case_id;indi_drug_seq;indi_pt
2018q4,faers_modern,indi,ascii/INDI18Q4.txt,data/interim/parquet/indi/indi_2018q4.parquet,3729926,1064664,1064664,0,0,0,1064664,0,4,report_id;case_id;indi_drug_seq;indi_pt
2019q1,faers_modern,indi,ascii/INDI19Q1.txt,data/interim/parquet/indi/indi_2019q1.parquet,3893039,1106754,1106754,0,0,0,1106754,0,4,report_id;case_id;indi_drug_seq;indi_pt
2019q2,faers_modern,indi,ascii/INDI19Q2.txt,data/interim/parquet/indi/indi_2019q2.parquet,4331098,1221162,1221162,0,0,0,1221162,0,4,report_id;case_id;indi_drug_seq;indi_pt
2019q3,faers_modern,indi,ascii/INDI19Q3.txt,data/interim/parquet/indi/indi_2019q3.parquet,4902115,1353011,1353011,0,0,0,1353011,0,4,report_id;case_id;indi_drug_seq;indi_pt
2019q4,faers_modern,indi,ascii/INDI19Q4.txt,data/interim/parquet/indi/indi_2019q4.parquet,3998666,1146938,1146938,0,0,0,1146938,0,4,report_id;case_id;indi_drug_seq;indi_pt
2020q1,faers_modern,indi,ASCII/INDI20Q1.txt,data/interim/parquet/indi/indi_2020q1.parquet,4946251,1348658,1348658,0,0,0,1348658,0,4,report_id;case_id;indi_drug_seq;indi_pt
2020q2,faers_modern,indi,ASCII/INDI20Q2.txt,data/interim/parquet/indi/indi_2020q2.parquet,4572719,1294010,1294010,0,0,0,1294010,0,4,report_id;case_id;indi_drug_seq;indi_pt
2020q3,faers_modern,indi,ASCII/INDI20Q3.txt,data/interim/parquet/indi/indi_2020q3.parquet,4517660,1276348,1276348,0,0,0,1276348,0,4,report_id;case_id;indi_drug_seq;indi_pt
2020q4,faers_modern,indi,ASCII/INDI20Q4.txt,data/interim/parquet/indi/indi_2020q4.parquet,4717101,1297446,1297446,0,0,0,1297446,0,4,report_id;case_id;indi_drug_seq;indi_pt
2021q1,faers_modern,indi,ASCII/INDI21Q1.txt,data/interim/parquet/indi/indi_2021q1.parquet,5547998,1603039,1603039,0,0,0,1603039,0,4,report_id;case_id;indi_drug_seq;indi_pt
2021q2,faers_modern,indi,ASCII/INDI21Q2.txt,data/interim/parquet/indi/indi_2021q2.parquet,5578998,1659378,1659378,0,0,0,1659378,0,4,report_id;case_id;indi_drug_seq;indi_pt
2021q3,faers_modern,indi,ASCII/INDI21Q3.txt,data/interim/parquet/indi/indi_2021q3.parquet,5646778,1588679,1588679,0,0,0,1588679,0,4,report_id;case_id;indi_drug_seq;indi_pt
2021q4,faers_modern,indi,ASCII/INDI21Q4.txt,data/interim/parquet/indi/indi_2021q4.parquet,4232734,1234766,1234766,0,0,0,1234766,0,4,report_id;case_id;indi_drug_seq;indi_pt
2022q1,faers_modern,indi,ASCII/INDI22Q1.txt,data/interim/parquet/indi/indi_2022q1.parquet,4983749,1347146,1347146,0,0,0,1347146,0,4,report_id;case_id;indi_drug_seq;indi_pt
2022q2,faers_modern,indi,ASCII/INDI22Q2.txt,data/interim/parquet/indi/indi_2022q2.parquet,4193233,1150299,1150299,0,0,0,1150299,0,4,report_id;case_id;indi_drug_seq;indi_pt
2022q3,faers_modern,indi,ASCII/INDI22Q3.txt,data/interim/parquet/indi/indi_2022q3.parquet,4210911,1159203,1159203,0,0,0,1159203,0,4,report_id;case_id;indi_drug_seq;indi_pt
2022q4,faers_modern,indi,ASCII/INDI22Q4.txt,data/interim/parquet/indi/indi_2022q4.parquet,5098392,1321489,1321489,0,0,0,1321489,0,4,report_id;case_id;indi_drug_seq;indi_pt
2023q1,faers_modern,indi,ASCII/INDI23Q1.txt,data/interim/parquet/indi/indi_2023q1.parquet,4259165,1176237,1176237,0,0,0,1176237,0,4,report_id;case_id;indi_drug_seq;indi_pt
2023q2,faers_modern,indi,ASCII/INDI23Q2.txt,data/interim/parquet/indi/indi_2023q2.parquet,4271668,1165782,1165782,0,0,0,1165782,0,4,report_id;case_id;indi_drug_seq;indi_pt
2023q3,faers_modern,indi,ASCII/INDI23Q3.txt,data/interim/parquet/indi/indi_2023q3.parquet,3808893,1063761,1063761,0,0,0,1063761,0,4,report_id;case_id;indi_drug_seq;indi_pt
2023q4,faers_modern,indi,ASCII/INDI23Q4.txt,data/interim/parquet/indi/indi_2023q4.parquet,4002048,1115961,1115961,0,0,0,1115961,0,4,report_id;case_id;indi_drug_seq;indi_pt
2024q1,faers_modern,indi,ASCII/INDI24Q1.txt,data/interim/parquet/indi/indi_2024q1.parquet,4202336,1186115,1186115,0,0,0,1186115,0,4,report_id;case_id;indi_drug_seq;indi_pt
2024q2,faers_modern,indi,ASCII/INDI24Q2.txt,data/interim/parquet/indi/indi_2024q2.parquet,4176171,1187626,1187626,0,0,0,1187626,0,4,report_id;case_id;indi_drug_seq;indi_pt
2024q3,faers_modern,indi,ASCII/INDI24Q3.txt,data/interim/parquet/indi/indi_2024q3.parquet,4254800,1177133,1177133,0,0,0,1177133,0,4,report_id;case_id;indi_drug_seq;indi_pt
2024q4,faers_modern,indi,ASCII/INDI24Q4.txt,data/interim/parquet/indi/indi_2024q4.parquet,4344788,1219759,1219759,0,0,0,1219759,0,4,report_id;case_id;indi_drug_seq;indi_pt
2025q1,faers_modern,indi,ASCII/INDI25Q1.txt,data/interim/parquet/indi/indi_2025q1.parquet,4264939,1205861,1205861,0,0,0,1205861,0,4,report_id;case_id;indi_drug_seq;indi_pt
